,attr8,attr12,attr13,attr16,attr21,attr27,attr29,attr33,attr34,attr37,attr38,attr41,attr42,attr43,attr47,attr49,attr50,attr53,attr58,attr60,attr65,attr67,attr71,attr72,attr73,attr74,attr81,attr84,attr86,attr88,attr94,attr95,attr97,attr104,attr105,attr106,attr108,attr110,attr111,attr114,attr115,attr116,attr120,attr124,attr127,attr130,attr132,attr134,attr135,attr137,attr148,attr151,attr153,attr155,attr157,attr160,attr163,attr164,attr165,attr166,attr171,attr176,attr194,attr196,attr197,attr198,attr200,attr203,attr216,attr220,attr224,attr226,attr227,attr231,attr232,attr233,attr234,attr235,attr237,attr240,attr243,attr245,attr247,attr249,attr251,attr255,attr261,attr264,attr265,attr266,attr271,attr277,attr280,attr281,attr282,attr283,attr284,attr285,attr286,attr287,attr288,attr289,attr290,attr291,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2174,0.839897,0.811735,0.815715,0.633038,0.590374,0.694346,0.45583,0.612817,0.68866,0.738566,0.774636,0.508148,0.529794,0.644221,0.314316,0.700973,0.004488,0.014812,0.037157,0.091157,0.350403,0.069541,0.514504,0.855529,0.675041,0.255395,0.58821,0.150479,0.268584,0.251749,0.588176,0.392003,0.426231,0.267298,0.256475,0.263038,0.246495,0.236187,0.226536,0.258141,0.223985,0.239815,0.282949,0.254012,0.30823,0.431152,0.283299,0.364678,0.368889,0.363635,0.000242,0.002359,0.021533,0.022324,0.016493,0.0095,0.020002,0.007054,0.009479,0.016726,0.022889,0.005962,0.009321,0.006417,0.179124,0.177368,0.185811,0.315262,0.552894,0.655193,0.837773,0.561069,0.579844,0.579341,0.633018,0.635679,0.603831,0.612699,0.689032,0.659834,0.608808,0.897947,0.008995,0.030296,0.305877,0.106837,0.250333,0.298094,0.400157,0.547515,0.177744,0.083935,0.023216,0.053464,0.041706,0.072444,0.055681,0.07707,0.191522,0.229087,0.028565,0.014046,0.027099,0.030861,0.084652,0.221904,0.127752,0,0,0,0,1,0
2175,0.95626,0.963774,0.973726,0.895236,0.864868,0.617665,0.54188,0.512589,0.465025,0.65766,0.617465,0.551571,0.52883,0.762555,0.749738,0.746778,0.001585,0.001825,0.000859,0.00089,0.162903,0.121149,0.031424,0.031463,0.083392,0.184101,0.188674,0.177447,0.155419,0.211285,0.020185,0.023164,0.009419,0.327503,0.325995,0.32559,0.321577,0.320604,0.330494,0.32096,0.320782,0.327627,0.286845,0.314979,0.385686,0.409636,0.393772,0.403237,0.420514,0.406872,0.006127,0.000643,0.000243,0.000302,0.000681,0.000707,0.00598,0.004579,0.004286,0.004532,0.019511,0.011171,0.01004,0.004994,0.473642,0.468756,0.495672,0.502617,0.28782,0.036478,0.190609,0.519626,0.525966,0.508063,0.635176,0.627013,0.665336,0.66556,0.603898,0.838902,0.856839,0.875693,0.011819,0.001543,0.000823,0.001832,0.431321,0.243393,0.396144,0.307852,0.17717,0.031552,0.074594,0.03658,0.050728,0.148928,0.196403,0.192721,0.241368,0.198117,0.070943,0.028867,0.083448,0.062265,0.033093,0.063469,0.02463,0,0,0,1,1,0
2176,0.937415,0.936258,0.930312,0.937978,0.729063,0.616742,0.916191,0.644217,0.634588,0.653363,0.673639,0.623854,0.626931,0.658455,0.590785,0.55771,0.000709,0.0,0.0,0.042271,0.0,0.108594,0.0,0.071999,0.059857,0.02591,0.007011,0.010628,0.010086,0.003073,0.027589,0.005131,0.007018,0.320219,0.317469,0.328368,0.330398,0.32714,0.318916,0.326255,0.332243,0.325343,0.334033,0.337867,0.324993,0.335658,0.33548,0.317236,0.328594,0.311468,8.9e-05,0.000206,1.6e-05,0.000231,0.000169,7.4e-05,0.000246,0.000481,0.000377,0.000324,0.000242,0.000268,0.00373,0.001614,0.518921,0.525899,0.541667,0.521683,0.514403,0.527509,0.562265,0.495717,0.536344,0.558553,0.527912,0.577731,0.592973,0.625179,0.632783,0.56694,0.65129,0.638542,0.000992,0.00049,0.000846,0.00168,0.001349,0.002961,0.00636,0.00884,0.00447,0.00132,0.003348,0.094186,0.037014,0.059971,0.102981,0.081493,0.100656,0.135257,0.009662,0.006317,0.027663,0.025353,0.019026,0.023735,0.019582,0,0,0,0,1,0
2177,0.820267,0.828871,0.708333,0.798698,0.567474,0.331048,0.794833,0.447914,0.312199,0.787122,0.750241,0.459358,0.417539,0.736081,0.726427,0.362999,0.014575,0.001185,0.039409,0.0506,0.021928,0.047591,0.014981,0.009056,0.019089,0.02773,0.160102,0.169602,0.007419,0.108084,0.018739,0.026061,0.324334,0.284129,0.294259,0.281036,0.27716,0.267209,0.24275,0.323717,0.293841,0.264616,0.2612,0.086015,0.261132,0.235871,0.291756,0.231626,0.244835,0.25262,0.003849,0.002162,0.000947,0.003924,0.001778,0.030665,0.003272,0.006297,0.008923,0.049681,0.011223,0.013736,0.009359,0.234856,0.416342,0.432378,0.445339,0.417248,0.572016,0.794854,0.593174,0.814054,0.814345,0.639202,0.8472,0.838667,0.802805,0.726561,0.517087,0.863582,0.844728,0.585872,0.001719,0.003323,0.004111,0.02528,0.021833,0.267891,0.286674,0.063788,0.169478,0.492123,0.288547,0.014576,0.019442,0.053347,0.127757,0.315394,0.174188,0.311726,0.012027,0.019685,0.017191,0.028151,0.026945,0.252067,0.589705,0,0,0,1,1,0
2178,0.779436,0.772468,0.753449,0.8202,0.68702,0.699251,0.448971,0.660845,0.442325,0.50451,0.601422,0.387132,0.312479,0.255364,0.369137,0.29812,0.003822,0.00458,0.004008,0.043306,0.095926,0.252909,0.368546,0.346848,0.292024,0.259685,0.108207,0.070591,0.508857,0.080681,0.10436,0.028068,0.051742,0.198964,0.191036,0.219877,0.218128,0.212195,0.211145,0.252702,0.271591,0.28323,0.284856,0.283937,0.347743,0.19952,0.198374,0.429774,0.44596,0.213182,0.000668,0.000205,0.000243,0.000335,0.000228,0.0002,0.006626,0.011346,0.005415,0.011101,0.005167,0.177115,0.006934,0.007078,0.193908,0.190329,0.174584,0.112833,0.300042,0.382537,0.480173,0.323179,0.256374,0.589193,0.514426,0.513576,0.321256,0.262681,0.616781,0.399222,0.611447,0.570898,0.004707,0.004591,0.006401,0.005792,0.029244,0.050859,0.061592,0.074981,0.045774,0.066676,0.031865,0.104694,0.124993,0.106139,0.046832,0.372223,0.045169,0.031716,0.134404,0.019212,0.181234,0.716886,0.068517,0.022084,0.025348,0,0,0,0,1,0
2179,0.768206,0.669213,0.641739,0.605921,0.344896,0.074297,0.645464,0.696991,0.556231,0.753881,0.810718,0.656392,0.43443,0.788537,0.752191,0.771603,0.006294,0.005857,0.086737,0.12268,0.084521,0.155873,0.055831,0.123325,0.153079,0.084807,0.215958,0.635764,0.186579,0.11836,0.186924,0.038165,0.138208,0.156139,0.156413,0.224746,0.229417,0.240466,0.238457,0.276687,0.271056,0.27439,0.33904,0.333107,0.341475,0.327833,0.314198,0.339479,0.344993,0.341241,0.002056,0.003523,0.003566,0.004217,0.003335,0.007676,0.002583,0.001205,0.00345,0.003991,0.003028,0.001027,0.000505,0.001615,0.264515,0.277017,0.284118,0.227769,0.359367,0.429493,0.301955,0.661702,0.610753,0.274703,0.63502,0.614142,0.595332,0.597882,0.57233,0.544317,0.560565,0.518418,0.011275,0.010755,0.013278,0.012122,0.03565,0.053704,0.097308,0.127032,0.0922,0.039055,0.453492,0.025587,0.053356,0.052187,0.01344,0.022775,0.016111,0.598613,0.098155,0.134893,0.036206,0.005498,0.04874,0.03218,0.042589,0,0,0,0,1,0
2180,0.40961,0.630032,0.442196,0.262185,0.347789,0.682057,0.110551,0.634147,0.755257,0.514654,0.243471,0.651028,0.644267,0.0,0.381051,0.420851,0.025002,0.032567,0.212001,0.095241,0.08636,0.49138,0.105979,0.404754,0.429004,1.0,0.479845,0.124684,0.671781,0.843352,0.385889,0.398444,0.841176,0.200398,0.153422,0.190638,0.156331,0.29299,0.289904,0.175988,0.240034,0.313134,0.442977,0.342174,0.457428,0.369966,0.320706,0.514712,0.364129,0.488951,0.000951,0.001358,0.02345,0.015031,0.003868,0.012071,0.01132,0.08149,0.01858,0.00112,0.053308,0.144928,0.075971,0.216458,0.303442,0.308128,0.342224,0.353596,0.524725,0.578883,0.445585,0.673801,0.52184,0.566839,0.466486,0.594751,0.482041,0.496086,0.28792,0.46199,0.483416,0.206007,0.006243,0.046157,0.033438,0.048362,0.297374,0.005267,0.010665,0.7036,0.01293,0.23042,0.010803,0.204306,0.113904,0.132714,0.283677,0.074994,0.268034,0.373473,0.031273,0.066886,0.056219,0.077588,0.294264,0.327073,0.085223,0,0,0,0,1,0
2181,0.556343,0.778451,0.800708,0.36061,0.672596,0.697836,0.331205,0.774999,0.721761,0.59133,0.678672,0.74255,0.756708,0.361623,0.77719,0.646901,0.025919,0.04397,0.294523,0.10946,0.236748,0.018517,0.254924,0.222701,0.330888,0.12817,0.058597,0.146462,0.176012,0.051222,0.126024,0.105484,0.114573,0.234883,0.234547,0.292421,0.229177,0.26618,0.293189,0.36511,0.292346,0.265953,0.387359,0.280432,0.418155,0.207641,0.239314,0.446029,0.336413,0.172654,0.013157,0.010296,0.007311,0.042887,0.023678,0.002192,0.022256,0.028233,0.002847,0.003975,0.024689,0.009371,0.002741,0.001001,0.25785,0.29132,0.308139,0.304258,0.382313,0.234065,0.541823,0.495851,0.535024,0.471182,0.592369,0.712929,0.577418,0.510221,0.653952,0.39826,0.610843,0.667919,0.078931,0.111322,0.077253,0.109727,0.366398,0.055297,0.391578,0.079975,0.17018,0.222255,0.350793,0.02463,0.075166,0.311843,0.257473,0.068924,0.027844,0.019746,0.173794,0.314726,0.21732,0.073685,0.040483,0.029107,0.065521,0,0,0,0,1,0
2182,0.755151,0.643355,0.57584,0.768973,0.306679,0.250204,0.446477,0.582589,0.325133,0.509397,0.526995,0.348667,0.251403,0.645225,0.436407,0.328486,0.029935,0.021928,0.10964,0.111768,0.077079,0.33536,0.609423,0.119012,0.375509,0.654118,0.54723,0.041252,0.491221,0.470625,0.866342,0.426077,0.279542,0.275569,0.267305,0.370974,0.393011,0.329211,0.302888,0.440322,0.41332,0.438128,0.537744,0.407517,0.587133,0.384184,0.446509,0.557023,0.472284,0.426015,0.020219,0.003957,0.002167,0.003097,0.004041,0.042721,0.004894,0.006483,0.017708,0.017205,0.023504,0.113623,0.026139,0.035828,0.196334,0.232857,0.239164,0.252538,0.246712,0.687992,0.435252,0.894313,0.553699,0.460234,0.641394,0.735518,0.698381,0.568393,0.71341,0.515902,0.734423,0.658291,0.079598,0.041182,0.02369,0.062117,0.114435,1.0,0.679123,0.481487,0.632331,0.397908,0.095644,0.127869,0.220749,0.427889,0.097488,0.116283,0.144339,0.328506,0.073197,0.01034,0.058438,0.181856,0.180245,0.096919,0.391405,0,0,0,0,1,0
2183,0.813715,0.919211,0.84169,0.843656,0.744978,0.775886,0.570113,0.686561,0.666159,0.578867,0.632992,0.531085,0.568,0.51232,0.542594,0.540034,0.009037,0.01214,0.019461,0.016624,0.0217,0.005697,0.026591,0.109483,0.075515,0.059352,0.137194,0.101349,0.149911,0.311953,0.408836,0.403501,0.269576,0.258409,0.265837,0.262558,0.246125,0.298381,0.266084,0.239321,0.248752,0.261468,0.228409,0.245075,0.253443,0.257202,0.222675,0.274582,0.269026,0.353066,0.000553,0.002899,0.002574,0.002448,0.004699,0.004936,0.005405,0.004915,0.001125,0.003195,0.003454,0.001986,0.002517,0.012754,0.394894,0.433899,0.416834,0.346059,0.343398,0.40422,0.369219,0.427626,0.368033,0.434693,0.512525,0.555779,0.566078,0.60883,0.504641,0.636753,0.618581,0.600253,0.00852,0.018109,0.045079,0.033774,0.038188,0.018452,0.027947,0.024697,0.027212,0.083606,0.045703,0.144431,0.069436,0.31709,0.40006,0.132273,0.102321,0.039337,0.07257,0.075435,0.083972,0.076118,0.031412,0.052049,0.063034,0,0,0,0,1,0
2184,0.258869,0.951357,0.949177,0.882776,0.860183,0.473756,0.184062,0.389309,0.36084,0.272071,0.270801,0.377744,0.312004,0.0,0.311857,0.199742,0.336252,0.000276,1.0,0.000188,0.094162,0.140054,0.332178,0.843701,0.598526,0.206803,0.282804,0.227742,0.469657,0.185929,0.359164,0.367178,0.430936,0.255281,0.257743,0.321379,0.294973,0.295021,0.289616,0.291584,0.287949,0.304067,0.351461,0.27166,0.309616,0.333841,0.296536,0.35048,0.357078,0.390316,0.010463,0.000578,0.000272,0.005133,0.000746,0.000231,0.002939,0.003902,0.009881,0.010611,0.036816,0.026088,0.111928,0.051464,0.531759,0.504328,0.390566,0.404835,0.485619,0.402051,0.673186,0.574544,0.632459,0.801921,0.565363,0.678811,0.697441,0.793266,0.819612,0.52572,0.731806,0.648394,0.134985,0.00269,0.003172,0.001626,0.245683,0.390753,0.407616,0.290523,0.597361,0.175819,0.149226,0.209497,0.269723,0.477455,0.146275,0.114007,0.170718,0.215935,0.074834,0.155405,0.201304,0.198765,0.254453,0.305944,0.227166,0,0,0,0,1,0
2185,0.352683,0.936457,0.923625,0.142719,0.318418,0.354828,0.0,0.30706,0.223111,0.276648,0.435309,0.545146,0.469586,0.670483,0.679169,0.42016,0.098663,0.046115,0.603923,0.047147,0.080421,0.204405,0.182206,0.158001,0.272807,0.236063,0.216176,0.20574,0.853461,0.158528,0.366169,0.162782,0.261536,0.383546,0.354081,0.536708,0.408848,0.398573,0.403663,0.636811,0.55572,0.459993,0.467661,0.523937,0.342469,0.574931,0.608484,0.467819,0.537407,0.482298,0.005624,0.007221,0.003591,0.052831,0.005162,0.002916,0.014646,0.047931,0.025188,0.048395,0.063689,0.014335,0.024997,0.029625,0.573459,0.48884,0.558776,0.59049,0.489511,0.494778,0.55711,0.501085,0.480676,0.578133,0.533884,0.537831,0.631307,0.735541,0.580895,0.551977,0.686169,0.778807,0.006831,0.113747,0.031395,0.073432,0.039384,0.103325,0.118192,0.085246,0.239711,0.098378,0.095484,0.0427,0.057184,0.148527,0.076646,0.105447,0.09681,0.184356,0.064679,0.013714,0.064817,0.087876,0.115009,0.082907,0.099123,0,0,0,0,1,0
2186,0.836351,0.852288,0.868717,0.589701,0.420513,0.332155,0.474071,0.43998,0.45955,0.563807,0.587419,0.569777,0.494642,0.415982,0.376853,0.317199,0.000184,0.000258,0.19483,0.073142,0.024467,0.112092,0.050637,0.049949,0.089437,0.2072,0.094157,0.148149,0.270298,0.095891,0.014106,0.01537,0.017027,0.223861,0.228292,0.324698,0.326269,0.348114,0.35094,0.264403,0.251989,0.250357,0.336111,0.332812,0.251824,0.278649,0.290014,0.305089,0.367654,0.263477,0.000717,0.000878,0.001048,0.016327,0.011786,0.011075,0.009971,0.008797,0.007608,0.008122,0.020169,0.023664,0.024244,0.015235,0.266494,0.275966,0.271817,0.234836,0.264683,0.313059,0.414352,0.286511,0.301865,0.404064,0.400407,0.453894,0.441302,0.37141,0.445127,0.172157,0.158705,0.17445,0.005977,0.00424,0.006543,0.167046,0.028464,0.019349,0.016946,0.080878,0.119614,0.091298,0.142936,0.229085,0.309567,0.315666,0.247154,0.189101,0.352982,0.299985,0.022119,0.054653,0.015449,0.010446,0.050657,0.004605,0.005384,0,0,0,0,1,0
2187,0.562032,0.608169,0.552908,0.386363,0.243085,0.307992,0.302749,0.509866,0.644759,0.225134,0.400268,0.350428,0.215652,0.167799,0.692991,0.323782,0.004446,0.066448,0.262413,0.350632,0.530186,0.286533,0.91077,0.934125,0.698434,0.571619,0.661231,0.752749,0.126936,0.024971,0.279826,0.372715,0.585017,0.0,0.0,0.129026,0.193786,0.201893,0.228669,0.348964,0.282284,0.344575,0.386893,0.516269,0.520165,0.275837,0.3238,0.687558,0.431756,0.00107,0.010867,0.027727,0.076283,0.03939,0.04294,0.052602,0.209676,0.128082,0.163691,0.08519,0.143117,0.122137,0.098351,0.080141,0.119666,0.134024,0.373009,0.176698,0.397186,0.389034,0.456086,0.411456,0.367933,0.430734,0.454464,0.34474,0.149222,0.158045,0.310867,0.434089,0.311326,0.426194,0.018472,0.054432,0.021957,0.224586,0.199039,0.08605,0.057032,0.018492,0.027913,0.103703,0.047644,0.042262,0.261874,0.019231,0.024194,0.013157,0.318324,0.055736,0.041026,0.04294,0.04784,0.084895,0.229891,0.140356,0.049437,0,0,0,0,1,0
2188,0.340393,0.507521,0.234008,0.354986,0.073647,0.565575,0.667278,0.838946,0.806033,0.732274,0.7463,0.59084,0.476978,0.644671,0.799941,0.538194,0.01979,0.003549,0.074541,0.086629,0.165655,0.242297,0.412654,0.47119,0.267191,0.512244,0.407302,0.444067,0.185944,0.221311,0.329621,0.429937,0.326035,0.275542,0.214993,0.284005,0.293861,0.408937,0.435199,0.329328,0.370425,0.332078,0.339232,0.355473,0.330652,0.334575,0.354232,0.325213,0.337346,0.338999,0.006586,0.001387,0.076606,0.046255,0.050787,0.081935,0.018255,0.003441,0.02731,0.00387,0.000997,0.004725,0.001246,0.003238,0.0,0.0,0.0,0.0,0.461666,0.466597,0.280674,0.432636,0.476069,0.427704,0.2431,0.344147,0.369409,0.32895,0.554169,0.304359,0.439546,0.455459,0.135334,0.005527,1.0,1.0,0.479137,0.053798,0.154147,0.173297,0.117153,0.158551,0.169519,0.194584,0.056945,0.123292,0.357986,0.189436,0.094379,0.128752,0.059504,0.075357,0.205518,0.14386,0.037784,0.157479,0.142748,0,0,0,0,1,0
2189,0.602307,0.541984,0.477713,0.678333,0.712756,0.74893,0.515986,0.619654,0.75606,0.747465,0.811535,0.457309,0.040006,0.347642,0.121845,0.0,0.025202,0.003304,0.00399,0.114919,0.004368,0.30995,0.017616,0.058077,0.176039,0.198392,0.321412,0.512077,0.279859,0.148973,0.551927,0.272823,0.025258,0.086612,0.103059,0.173182,0.144506,0.170706,0.115213,0.211269,0.216262,0.321166,0.13452,0.332449,0.10642,0.313272,0.361173,0.27059,0.305789,0.275816,0.000927,0.000982,0.002993,0.001445,0.00092,0.016823,0.001399,0.008759,0.021321,0.017782,0.014566,0.047912,0.379646,0.008675,0.048242,0.074589,0.007045,0.0,0.363191,0.243648,0.197576,0.280361,0.335849,0.259885,0.245471,0.33661,0.316336,0.272175,0.446368,0.212191,0.327026,0.50388,0.001678,0.007999,0.006222,0.004861,0.008833,0.275831,0.315596,0.009499,0.132581,0.079047,0.320071,0.191093,0.090177,0.23651,0.192721,0.189889,0.131172,0.177547,0.172577,0.300965,0.09453,0.093034,0.536155,0.094698,0.007139,0,0,0,0,1,0
2190,0.788302,0.808954,0.832989,0.599505,0.503286,0.476002,0.704631,0.690958,0.693551,0.674532,0.657908,0.650725,0.671714,0.693165,0.685422,0.657855,0.02764,0.004116,0.105044,0.155052,0.060082,0.05011,0.117353,0.169639,0.24843,0.175155,0.076706,0.073895,0.132935,0.260471,0.253233,0.398259,0.246131,0.222743,0.189369,0.270905,0.299348,0.289842,0.288546,0.270261,0.263649,0.314348,0.384211,0.391934,0.404739,0.427531,0.455912,0.489136,0.489383,0.479369,0.001656,0.003021,0.022161,0.008043,0.002629,0.005123,0.01721,0.008375,0.012834,0.009891,0.023015,0.027822,0.023147,0.060505,0.371231,0.4201,0.416767,0.291376,0.157978,0.517221,0.665884,0.889269,0.918914,0.917304,0.892669,0.935834,0.918366,0.891159,0.904623,0.98979,0.906356,0.918344,0.029038,0.01623,0.081876,0.128861,0.041201,0.103915,0.229894,0.643784,0.245865,0.082436,0.107736,0.219882,0.123033,0.108287,0.161506,0.137446,0.115086,0.117113,0.166169,0.151941,0.183201,0.229007,0.260875,0.180606,0.162249,0,0,0,1,1,0
2191,0.970305,0.811845,0.963655,0.567299,0.738253,0.723631,0.368259,0.715051,0.710031,0.390395,0.431556,0.562211,0.552245,0.350674,0.427043,0.521258,0.002802,0.006303,0.227513,0.117076,0.004889,0.001279,0.04673,0.012258,0.028554,0.06305,0.052171,0.056792,0.048658,0.009207,0.092341,0.045233,0.082449,0.304776,0.296216,0.274516,0.243874,0.252881,0.265847,0.252571,0.241229,0.254749,0.327662,0.268823,0.326864,0.323824,0.323774,0.318002,0.317247,0.314882,0.000876,0.002025,0.000793,0.001099,0.000288,0.001154,0.002423,0.000353,0.000676,0.000365,0.009506,0.000974,0.000596,0.001143,0.516794,0.542435,0.542787,0.53872,0.348939,0.435333,0.553018,0.481741,0.486781,0.537595,0.486441,0.479538,0.475835,0.456791,0.514204,0.472143,0.465475,0.510993,0.007799,0.013951,0.004608,0.01969,0.024614,0.003459,0.087864,0.075015,0.141209,0.01152,0.012199,0.003806,0.002656,0.004872,8.5e-05,0.009316,0.011929,0.010029,0.001757,0.008256,0.009582,0.002163,0.002748,0.004637,0.002833,0,0,0,0,1,0
2192,0.428805,0.661785,0.670117,0.516675,0.698674,0.77816,0.462404,0.697882,0.756094,0.689435,0.55619,0.635673,0.479676,0.20012,0.49464,0.388848,0.165575,0.000423,0.163015,0.000898,0.220581,0.207057,0.22065,0.079198,0.018487,0.099289,0.144667,0.144155,0.297736,0.117482,0.210271,0.127923,0.187992,0.151849,0.158735,0.226264,0.16373,0.154142,0.154889,0.241653,0.213261,0.205571,0.257186,0.238361,0.276845,0.281265,0.260686,0.312029,0.288589,0.302397,0.014619,0.000491,0.000457,0.017893,0.007216,0.000425,0.018832,0.007395,0.015029,0.00174,0.001735,0.016919,0.007406,0.005292,0.208684,0.192781,0.219044,0.213454,0.283605,0.238521,0.378167,0.313172,0.291152,0.338673,0.502777,0.434431,0.410711,0.418106,0.403527,0.47689,0.420884,0.371241,0.007612,0.001998,0.003227,0.028205,0.14303,0.010698,0.009576,0.008021,0.007911,0.066894,0.064677,0.046502,0.212957,0.016607,0.026537,0.018157,0.063372,0.031162,0.010158,0.016855,0.013672,0.016583,0.031563,0.020754,0.024086,0,0,0,0,1,0
2193,0.661821,0.870232,0.80322,0.592361,0.550154,0.491074,0.403788,0.547836,0.547456,0.409677,0.435259,0.512267,0.510842,0.495317,0.556693,0.518512,0.005371,0.011667,0.057927,0.032624,0.4276,0.170618,0.166606,0.126689,0.059517,0.01014,0.026751,0.036353,0.02145,0.038103,0.047633,0.080819,0.071071,0.247396,0.28772,0.229535,0.290674,0.325326,0.276313,0.284694,0.315874,0.318426,0.269578,0.21853,0.148521,0.199806,0.200108,0.193085,0.167166,0.192259,0.001174,0.004876,0.000528,0.001516,0.008148,0.004644,0.012766,0.007455,0.007992,0.008563,0.002863,0.004222,0.007726,0.003473,0.285456,0.312715,0.353276,0.481109,0.477534,0.277675,0.20559,0.260553,0.272565,0.294539,0.292547,0.282234,0.286464,0.269448,0.284238,0.347252,0.34376,0.304805,0.008781,0.024613,0.003489,0.090876,0.053479,0.19502,0.314244,0.258638,0.004026,0.007841,0.006812,0.024695,0.011008,0.009789,0.010682,0.012597,0.014385,0.014053,0.032629,0.038834,0.015743,0.045675,0.063433,0.015746,0.018634,0,0,0,0,1,0
2194,0.986603,0.647712,0.540649,0.748946,0.220679,0.273426,0.419025,0.623351,0.393962,0.642115,0.610411,0.683001,0.588976,0.632282,0.471356,0.715657,0.0,0.001996,0.009077,0.194178,0.174811,0.386114,0.104967,0.199751,0.286353,0.191702,0.319508,0.577869,0.440208,0.251048,0.046062,0.054286,0.112214,0.311907,0.311783,0.346667,0.327764,0.330336,0.336036,0.308546,0.308182,0.332586,0.272572,0.344019,0.307236,0.340261,0.369033,0.327071,0.349122,0.316283,3.5e-05,0.00046,0.001221,0.0,0.001496,0.001625,0.003447,0.00245,0.002038,0.003742,0.003471,0.003065,0.002188,0.002309,0.49915,0.500246,0.481157,0.28697,0.522857,0.470489,0.554885,0.553375,0.59607,0.64448,0.610138,0.627427,0.708322,0.748446,0.659946,0.737095,0.656837,0.647153,7.2e-05,0.004361,0.049376,0.037523,0.018688,0.024646,0.043364,0.032483,0.050071,0.043278,0.068985,0.065074,0.057461,0.175691,0.154842,0.05444,0.052853,0.047244,0.078615,0.133438,0.044185,0.023085,0.016677,0.025904,0.016663,0,0,0,0,1,0
2195,0.735725,0.693661,0.429123,0.739041,0.373087,0.712504,0.517575,0.367736,0.675237,0.530759,0.328114,0.893491,0.825824,0.875262,0.781243,0.589345,0.002452,0.000857,0.000778,0.000693,0.12678,0.3037,0.304491,0.345281,0.309399,0.310125,0.342439,0.304144,1.0,0.562642,0.636892,0.353947,0.494722,0.290919,0.293066,0.257291,0.28251,0.289829,0.276193,0.294012,0.295727,0.292154,0.292682,0.328361,0.350075,0.331687,0.340418,0.344163,0.348203,0.336831,0.000734,0.000305,0.000451,0.000642,0.000334,0.003093,0.003,0.000614,0.003565,0.005767,0.00287,0.002542,0.001607,0.00599,0.149613,0.194612,0.245505,0.318539,0.282721,0.364801,0.44034,0.609613,0.59115,0.477814,0.516986,0.486122,0.464227,0.531859,0.492329,0.476248,0.522522,0.493458,0.003108,0.002819,0.005568,0.001494,0.103883,0.093305,0.058767,0.072269,0.141915,0.047269,0.007746,0.081006,0.052188,0.021647,0.136547,0.018473,0.008461,0.007071,0.005108,0.037892,0.0333,0.009158,0.015345,0.032256,0.014222,0,0,0,0,1,0
2196,0.440175,0.708035,0.721841,0.744374,0.623923,0.598226,0.499993,0.559106,0.505128,0.570765,0.547628,0.39203,0.291138,0.485493,0.509758,0.289892,0.051582,0.008758,0.432341,0.279159,0.334473,0.157338,0.188912,0.419913,0.317139,0.140067,0.048186,0.055517,0.068152,0.064487,0.130454,0.128101,0.118977,0.260082,0.266914,0.370315,0.37834,0.3193,0.298025,0.389609,0.392798,0.39369,0.358635,0.384465,0.28275,0.317208,0.30046,0.320535,0.349993,0.32845,0.002226,0.000513,0.000274,0.030535,0.034077,0.009951,0.007782,0.005709,0.003247,0.002121,0.016403,0.001955,0.011864,0.034606,0.0,0.0,0.0,0.104021,0.352646,0.59824,0.329129,0.898942,0.861469,0.774121,0.893485,0.880614,0.86318,0.864108,0.776089,0.915358,0.838533,0.647254,0.020094,0.018858,0.012342,0.835035,0.017438,0.063656,0.128032,0.175551,0.085145,0.040121,0.067659,0.057282,0.049165,0.068202,0.07824,0.113094,0.100184,0.112744,0.071252,0.063572,0.096847,0.102981,0.099972,0.121563,0.075249,0,0,0,1,1,0
